X,Y,Z
9.9107,2.98402,0
9.90951,2.97756,0
9.90832,2.97109,0
9.90712,2.96466,0
9.90591,2.95821,0
9.9047,2.95177,0
9.90347,2.94534,0
9.90224,2.93891,0
9.901,2.93248,0
9.89976,2.92607,0
9.8985,2.91965,0
9.89724,2.91325,0
9.89597,2.90685,0
9.89469,2.90045,0
9.89341,2.89407,0
9.89212,2.88768,0
9.89081,2.8813,0
9.88951,2.87493,0
9.88819,2.86857,0
9.88686,2.8622,0
9.88553,2.85585,0
9.8842,2.84951,0
9.88285,2.84317,0
9.88149,2.83683,0
9.88013,2.8305,0
9.87876,2.82417,0
9.87738,2.81786,0
9.876,2.81155,0
9.8746,2.80524,0
9.8732,2.79895,0
9.87179,2.79265,0
9.87038,2.78637,0
9.86895,2.78009,0
9.86752,2.77381,0
9.86608,2.76755,0
9.86463,2.76128,0
9.86318,2.75503,0
9.86172,2.74879,0
9.86025,2.74254,0
9.85877,2.7363,0
9.85728,2.73008,0
9.85579,2.72386,0
9.85429,2.71765,0
9.85278,2.71144,0
9.85126,2.70524,0
9.84974,2.69904,0
9.84821,2.69286,0
9.84667,2.68668,0
9.84512,2.68051,0
9.84357,2.67434,0
9.842,2.66818,0
9.84044,2.66203,0
9.83886,2.65588,0
9.83727,2.64974,0
9.83568,2.64361,0
9.83408,2.63749,0
9.83247,2.63137,0
9.83085,2.62526,0
9.82923,2.61916,0
9.8276,2.61307,0
9.82596,2.60697,0
9.82431,2.6009,0
9.82266,2.59482,0
9.821,2.58876,0
9.81933,2.5827,0
9.81765,2.57664,0
9.81597,2.5706,0
9.81427,2.56456,0
9.81257,2.55854,0
9.81087,2.55252,0
9.80915,2.5465,0
9.80744,2.54051,0
9.8057,2.5345,0
9.80396,2.52851,0
9.80222,2.52252,0
9.80046,2.51654,0
9.7987,2.51058,0
9.79693,2.50462,0
9.79516,2.49867,0
9.79337,2.49273,0
9.79158,2.48679,0
9.78978,2.48086,0
9.78798,2.47494,0
9.78616,2.46903,0
9.78434,2.46313,0
9.78251,2.45723,0
9.78068,2.45134,0
9.77883,2.44546,0
9.77698,2.43959,0
9.77512,2.43373,0
9.77325,2.42787,0
9.77138,2.42203,0
9.7695,2.41619,0
9.76761,2.41036,0
9.76571,2.40453,0
9.76381,2.39872,0
9.76189,2.39292,0
9.75997,2.38712,0
9.75805,2.38133,0
9.75611,2.37555,0
9.75417,2.36978,0
9.75222,2.36402,0
9.75026,2.35826,0
9.74829,2.35252,0
9.74632,2.34678,0
9.74434,2.34105,0
9.74235,2.33533,0
9.74036,2.32962,0
9.73836,2.32392,0
9.73634,2.31822,0
9.73433,2.31254,0
9.7323,2.30686,0
9.73027,2.3012,0
9.72823,2.29554,0
9.72618,2.28989,0
9.72413,2.28425,0
9.72206,2.27862,0
9.71999,2.27299,0
9.71791,2.26738,0
9.71583,2.26178,0
9.71374,2.25619,0
9.71164,2.2506,0
9.70953,2.24502,0
9.70741,2.23944,0
9.70529,2.2339,0
9.70316,2.22835,0
9.70102,2.22281,0
9.69888,2.21728,0
9.69672,2.21176,0
9.69456,2.20624,0
9.6924,2.20076,0
9.69022,2.19525,0
9.68804,2.18977,0
9.68585,2.1843,0
9.68365,2.17883,0
9.68144,2.17338,0
9.67923,2.16793,0
9.67701,2.1625,0
9.67478,2.15707,0
9.67255,2.15165,0
9.67031,2.14625,0
9.66806,2.14085,0
9.6658,2.13546,0
9.66353,2.13009,0
9.66126,2.12472,0
9.65898,2.11936,0
9.6567,2.11401,0
9.6544,2.10868,0
9.6521,2.10335,0
9.64979,2.09803,0
9.64748,2.09273,0
9.64515,2.08743,0
9.64282,2.08214,0
9.64048,2.07686,0
9.63814,2.07159,0
9.63578,2.06634,0
9.63342,2.06109,0
9.63105,2.05585,0
9.62868,2.05062,0
9.6263,2.04541,0
9.6239,2.0402,0
9.62151,2.035,0
9.6191,2.02982,0
9.61669,2.02464,0
9.61428,2.01949,0
9.61184,2.01432,0
9.60942,2.00919,0
9.60697,2.00404,0
9.60452,1.99892,0
9.60206,1.99381,0
9.5996,1.9887,0
9.59713,1.98361,0
9.59465,1.97853,0
9.59216,1.97346,0
9.58967,1.9684,0
9.58717,1.96335,0
