Counter,Norm,X,Y,Z
24,0.851224,2.37117,5.97067,-0.301121
24,0.37476,2.3619,5.97665,-0.302052
24,0.780282,2.34789,5.98559,-0.303117
24,0.867584,2.33849,5.99148,-0.304134
24,0.617396,2.32876,5.99717,-0.30527
24,0.804631,2.31897,6.00285,-0.306226
24,0.820134,2.30905,6.00855,-0.307056
24,0.492893,2.29897,6.01427,-0.307889
24,0.962447,2.28879,6.02,-0.308585
24,0.73383,2.27849,6.02576,-0.309241
24,0.589064,2.26811,6.03157,-0.309718
24,0.804434,2.25771,6.0375,-0.309919
24,1.04658,2.24716,6.04317,-0.309896
24,1.05671,2.23665,6.04886,-0.309556
24,1.1147,2.22619,6.05452,-0.308908
24,0.863014,2.21052,6.06309,-0.307534
24,0.802644,2.20003,6.06884,-0.306463
24,0.809109,2.18958,6.07462,-0.305676
24,0.612805,2.17908,6.08034,-0.305332
24,0.596892,2.1683,6.0859,-0.30508
24,0.803378,2.15755,6.09145,-0.3047
24,0.498945,2.14677,6.09703,-0.304233
24,0.857346,2.13592,6.10263,-0.303669
24,0.676112,2.12502,6.10836,-0.302831
24,0.680792,2.11417,6.11422,-0.301597
24,1.01458,2.10339,6.12012,-0.300006
24,0.936524,2.09279,6.12604,-0.298316
24,1.00774,2.08207,6.13178,-0.296708
24,0.743459,2.07136,6.13744,-0.295307
24,0.867753,2.05516,6.14588,-0.293249
24,0.610554,2.04429,6.15151,-0.291796
24,0.527742,2.03334,6.15715,-0.29021
24,0.49057,2.02235,6.16281,-0.288437
24,0.354101,2.01131,6.16845,-0.286853
24,0.561464,2.00014,6.17406,-0.285645
24,0.783649,1.98888,6.17956,-0.284586
24,0.460382,1.97773,6.18504,-0.283909
24,0.791571,1.96662,6.1905,-0.283359
24,0.570359,1.95544,6.19589,-0.282825
25,0.330278,1.94422,6.20124,-0.282465
25,0.513758,1.9329,6.20658,-0.282494
25,0.532399,1.92169,6.21198,-0.282984
25,0.491402,1.90503,6.21977,-0.283974
25,0.611116,1.89413,6.22507,-0.284526
25,0.999335,1.88334,6.23041,-0.284944
26,0.287946,1.87257,6.23579,-0.285404
26,0.634702,1.86184,6.24115,-0.285914
26,0.624801,1.85114,6.24639,-0.286477
26,0.894116,1.84057,6.25154,-0.287332
26,0.522761,1.83005,6.25662,-0.288373
26,0.738287,1.81961,6.26169,-0.289841
26,0.820633,1.80927,6.26686,-0.291709
26,0.762298,1.79911,6.27213,-0.293974
26,0.487204,1.78909,6.27732,-0.296173
26,0.772,1.77915,6.28242,-0.29823
26,0.574026,1.7645,6.28978,-0.301074
26,0.483178,1.75479,6.29457,-0.302969
26,0.764208,1.74503,6.29929,-0.304911
26,0.717977,1.73522,6.30396,-0.306901
26,0.579281,1.72536,6.30858,-0.30927
26,0.682256,1.71549,6.3131,-0.31198
27,0.280705,1.70568,6.31755,-0.314554
27,0.987194,1.696,6.32202,-0.31685
27,0.473566,1.68634,6.32649,-0.319018
27,0.878553,1.67671,6.33085,-0.321009
27,0.554874,1.66701,6.33502,-0.322785
27,0.844039,1.65734,6.33912,-0.324327
27,0.631092,1.6477,6.3431,-0.32596
27,0.563793,1.63333,6.34893,-0.328741
27,0.456351,1.62375,6.35269,-0.330718
27,0.462623,1.61419,6.3564,-0.333074
27,0.593265,1.60455,6.36,-0.335828
27,0.387892,1.59472,6.36333,-0.338968
27,0.472054,1.58486,6.36666,-0.342569
27,0.556672,1.57498,6.36997,-0.346579
27,0.51988,1.56512,6.37331,-0.350457
27,0.552605,1.55545,6.37669,-0.353962
27,0.686767,1.5459,6.38012,-0.35724
28,0.312831,1.53641,6.38362,-0.360238
28,0.516882,1.5269,6.38704,-0.363056
28,0.524929,1.51727,6.39045,-0.365709
28,0.359909,1.50256,6.39559,-0.369589
28,0.654404,1.49264,6.39909,-0.372012
28,0.364146,1.48276,6.40258,-0.374516
29,0.25068,1.47305,6.40605,-0.37736
29,0.53461,1.46339,6.40956,-0.380605
29,0.3591,1.45379,6.41315,-0.384214
29,0.412526,1.44406,6.41664,-0.387985
29,0.652205,1.43434,6.42025,-0.391865
29,0.433353,1.42466,6.42394,-0.395829
29,0.437453,1.41505,6.42767,-0.399923
30,0.214711,1.40539,6.43148,-0.404166
30,0.681366,1.39568,6.43533,-0.408437
30,0.430724,1.38588,6.43919,-0.41274
30,0.780953,1.37131,6.44486,-0.418647
31,0.334644,1.36172,6.44853,-0.42226
31,0.487639,1.35228,6.45225,-0.425812
31,0.504742,1.3429,6.45599,-0.429482
32,0.282128,1.3336,6.45969,-0.433367
32,0.371387,1.3244,6.46332,-0.437446
32,0.355871,1.3154,6.46689,-0.441521
32,0.420699,1.30658,6.47047,-0.44552
32,0.436669,1.29773,6.47389,-0.449322
33,0.261404,1.28875,6.47742,-0.452882
33,0.539559,1.27973,6.48106,-0.456134
34,0.335724,1.27071,6.48475,-0.458977
34,0.525852,1.2619,6.48841,-0.461279
34,0.385369,1.24891,6.49389,-0.463758
35,0.3335,1.24037,6.49743,-0.46477
36,0.271855,1.23175,6.50091,-0.465522
36,0.373442,1.22302,6.50433,-0.466003
37,0.347331,1.21432,6.50776,-0.465945
38,0.278089,1.20564,6.51128,-0.465262
38,0.500056,1.19696,6.51489,-0.463856
38,0.445967,1.1883,6.51853,-0.461758
39,0.232118,1.17964,6.5222,-0.459325
39,0.41263,1.17102,6.52576,-0.456777
40,0.254395,1.16225,6.52915,-0.454121
41,0.319615,1.15364,6.53234,-0.451553
41,0.52826,1.14518,6.53525,-0.449025
42,0.31584,1.13256,6.53935,-0.444801
43,0.19166,1.12423,6.54189,-0.441571
43,0.514092,1.11591,6.54436,-0.438251
44,0.196892,1.10768,6.54655,-0.434829
44,0.509674,1.0994,6.54848,-0.431001
45,0.338702,1.09102,6.55004,-0.42677
46,0.205178,1.08275,6.55123,-0.422451
46,0.390911,1.07472,6.55208,-0.418119
47,0.270692,1.06688,6.55261,-0.413817
48,0.189818,1.05938,6.55288,-0.40932
48,0.366438,1.0521,6.55284,-0.404981
49,0.347743,1.04493,6.55256,-0.401008
49,0.471848,1.03781,6.5518,-0.397414
49,0.396033,1.02726,6.54999,-0.392714
49,0.487221,1.02037,6.5484,-0.390022
50,0.242437,1.01353,6.54668,-0.387411
50,0.526144,1.00679,6.54471,-0.384523
51,0.271092,
