X,Y,Z
9.88979,2.71108,0
9.87126,2.63603,0
9.82526,2.75726,0
9.84828,2.65841,0
9.82379,2.81135,0
9.82367,2.72451,0
9.92817,2.71661,0
9.89714,2.74095,0
9.92582,2.7003,0
9.88316,2.70445,0
9.77638,2.6508,0
9.86131,2.63135,0
9.81727,2.64801,0
9.83181,2.69055,0
9.82957,2.52234,0
9.84907,2.62992,0
9.84023,2.63556,0
9.88371,2.52189,0
9.77418,2.5881,0
9.83974,2.64719,0
9.76485,2.68201,0
9.83177,2.62794,0
9.80914,2.61788,0
9.78184,2.52005,0
9.83639,2.63097,0
9.84338,2.6159,0
9.81718,2.56218,0
9.79641,2.45712,0
9.84472,2.61627,0
9.85553,2.52446,0
9.84079,2.61242,0
9.77369,2.55168,0
9.82483,2.50402,0
9.79903,2.4547,0
9.7369,2.59228,0
9.88701,2.54123,0
9.77016,2.50741,0
9.8056,2.42402,0
9.85052,2.46189,0
9.8518,2.55324,0
9.66835,2.55096,0
9.80784,2.43978,0
9.72656,2.48862,0
9.78681,2.46559,0
9.80806,2.44813,0
9.85559,2.46777,0
9.81643,2.45018,0
9.83007,2.44852,0
9.89322,2.47613,0
9.75524,2.50482,0
9.75839,2.37908,0
9.74315,2.36088,0
9.79992,2.35189,0
9.7705,2.46016,0
9.72857,2.38144,0
9.7247,2.42821,0
9.72589,2.41333,0
9.82963,2.49018,0
9.72168,2.34493,0
9.81722,2.38149,0
9.74999,2.34912,0
9.78018,2.44293,0
9.67308,2.3387,0
9.74298,2.44126,0
9.83624,2.3975,0
9.78397,2.28947,0
9.78284,2.26342,0
9.79256,2.23629,0
9.71329,2.32629,0
9.73605,2.3093,0
9.78347,2.26035,0
9.73977,2.3139,0
9.7093,2.25515,0
9.7294,2.3395,0
9.69333,2.30204,0
9.77538,2.27179,0
9.73444,2.2785,0
9.73859,2.24236,0
9.65702,2.33341,0
9.66333,2.22256,0
9.78779,2.21844,0
9.67251,2.25783,0
9.67864,2.30864,0
9.74753,2.21158,0
9.70112,2.17853,0
9.67992,2.142,0
9.75072,2.21464,0
9.76379,2.2807,0
9.68729,2.25897,0
9.81554,2.14313,0
9.61615,2.17441,0
9.70583,2.12982,0
9.6425,1.99894,0
