Time,Pos_Z,Output_Z
9.56661,-5.99246,-0.997244
9.58327,-5.99251,-0.997278
9.59995,-5.99255,-0.997316
9.61661,-5.99259,-0.997355
9.63328,-5.99264,-0.997394
9.64994,-5.99268,-0.997433
9.66661,-5.99272,-0.997473
9.68328,-5.99276,-0.997515
9.69994,-5.9928,-0.997556
9.71661,-5.99284,-0.997597
9.73328,-5.99289,-0.997614
9.74994,-5.99293,-0.997656
9.76661,-5.99297,-0.997697
9.78328,-5.99301,-0.997739
9.79994,-5.99304,-0.997779
9.81661,-5.99308,-0.997818
9.83327,-5.99312,-0.997858
9.84994,-5.99315,-0.997899
9.86661,-5.99319,-0.997939
9.88327,-5.99323,-0.997977
9.89995,-5.99326,-0.998015
9.91656,-5.9933,-0.998052
9.93328,-5.99334,-0.998088
9.94994,-5.9934,-0.998096
9.96661,-5.99346,-0.998104
9.98327,-5.99352,-0.998112
9.99995,-5.99357,-0.998123
10.0166,-5.99363,-0.998133
10.0333,-5.99368,-0.998145
10.0499,-5.99374,-0.998156
10.0666,-5.99379,-0.998165
10.0833,-5.99384,-0.99818
10.0999,-5.99389,-0.998198
10.1166,-5.99394,-0.998215
10.1332,-5.99398,-0.998232
10.1499,-5.99403,-0.99825
10.1666,-5.99408,-0.998266
10.1833,-5.99415,-0.998252
10.1999,-5.99419,-0.998264
10.2166,-5.99425,-0.998273
10.2333,-5.99429,-0.998283
10.2499,-5.99434,-0.998291
10.2666,-5.99439,-0.998299
10.2833,-5.99444,-0.998307
10.2999,-5.99449,-0.998316
10.3166,-5.99454,-0.998325
10.3333,-5.99459,-0.998334
10.3499,-5.99465,-0.998329
10.3666,-5.9947,-0.998325
10.3833,-5.99476,-0.998323
10.3999,-5.99483,-0.99829
10.4166,-5.99489,-0.99829
10.4333,-5.99494,-0.998291
10.4499,-5.99498,-0.998293
10.4666,-5.99505,-0.998276
10.4833,-5.99511,-0.998261
10.4999,-5.99517,-0.998248
10.5166,-5.99522,-0.998237
10.5333,-5.99528,-0.998229
10.5499,-5.99533,-0.998222
10.5666,-5.99538,-0.998215
10.5833,-5.99543,-0.998208
10.5999,-5.9955,-0.998184
10.6166,-5.99559,-0.998122
10.6333,-5.99566,-0.9981
10.6499,-5.99571,-0.998079
10.6666,-5.99577,-0.998058
10.6833,-5.99583,-0.998037
10.6999,-5.99589,-0.998018
10.7166,-5.99596,-0.997983
10.7333,-5.99602,-0.99795
10.7499,-5.99609,-0.99792
10.7666,-5.99615,-0.997892
10.7833,-5.99621,-0.997865
10.7999,-5.99627,-0.997842
10.8166,-5.99635,-0.997789
10.8333,-5.9964,-0.997763
